retweet_id,root_tweet_id,hate,dummy_names
849146646550138880,849144776259719168,0,anonymous_190
849150437576101888,849144776259719168,0,anonymous_191
849145039414411264,849144776259719168,0,anonymous_192
849160261613256704,849144776259719168,0,anonymous_193
849147521561710592,849144776259719168,0,anonymous_194
849150934311718912,849144776259719168,0,anonymous_195
849154738541211648,849144776259719168,0,anonymous_196
849299402737037312,849144776259719168,0,anonymous_197
849165270325149696,849144776259719168,0,anonymous_198
849151880538112000,849144776259719168,0,anonymous_199
849308735004651520,849144776259719168,0,anonymous_200
849145287310528512,849144776259719168,0,anonymous_201
849195121551839232,849144776259719168,0,anonymous_202
849163613810024448,849144776259719168,0,anonymous_203
849144874809139200,849144776259719168,0,anonymous_204
849213927963598848,849144776259719168,0,anonymous_205
873142146022477824,849144776259719168,0,anonymous_206
849422342153437184,849144776259719168,0,anonymous_207
849384231751094272,849144776259719168,0,anonymous_208
849343530510299136,849144776259719168,0,anonymous_209
849335531750162432,849144776259719168,0,anonymous_210
849299746879680512,849144776259719168,0,anonymous_211
849288116754038784,849144776259719168,0,anonymous_212
849284749361328128,849144776259719168,0,anonymous_213
849251087106293760,849144776259719168,0,anonymous_214
849245643277299712,849144776259719168,0,anonymous_215
849241274964201472,849144776259719168,0,anonymous_216
849239320871354368,849144776259719168,0,anonymous_217
849162822663712768,849144776259719168,0,anonymous_218
849238021304184832,849144776259719168,0,anonymous_219
849185869110149120,849144776259719168,0,anonymous_220
849231536494960640,849144776259719168,0,anonymous_221
849210927165562880,849144776259719168,0,anonymous_222
849224434317643776,849144776259719168,0,anonymous_223
849217747770908672,849144776259719168,0,anonymous_224
849215460688236544,849144776259719168,0,anonymous_225
849211892421754880,849144776259719168,0,anonymous_226
849207286719557632,849144776259719168,0,anonymous_227
849204224361734144,849144776259719168,0,anonymous_228
849202433439825920,849144776259719168,0,anonymous_229
849202151901581312,849144776259719168,0,anonymous_230
849202037606756352,849144776259719168,0,anonymous_231
849198325198934016,849144776259719168,0,anonymous_232
849193294286512128,849144776259719168,0,anonymous_233
849192646715289600,849144776259719168,0,anonymous_234
849187919063601152,849144776259719168,0,anonymous_235
849183634858942464,849144776259719168,0,anonymous_236
849176789683507200,849144776259719168,0,anonymous_237
849174944202334208,849144776259719168,0,anonymous_238
849170282061475840,849144776259719168,0,anonymous_239
849169086785310720,849144776259719168,0,anonymous_240
849166080291602432,849144776259719168,0,anonymous_241
849164313096892416,849144776259719168,0,anonymous_242
849164057647222784,849144776259719168,0,anonymous_243
849163427956183040,849144776259719168,0,anonymous_244
849161395962773504,849144776259719168,0,anonymous_245
849161178894843904,849144776259719168,0,anonymous_246
849160827814989824,849144776259719168,0,anonymous_247
849160413212155904,849144776259719168,0,anonymous_248
849160241807728640,849144776259719168,0,anonymous_249
849158926193000448,849144776259719168,0,anonymous_250
849157793919758336,849144776259719168,0,anonymous_251
849156444700254208,849144776259719168,0,anonymous_252
849154649378750464,849144776259719168,0,anonymous_253
849154396906803200,849144776259719168,0,anonymous_254
849154037698187264,849144776259719168,0,anonymous_255
849153201689444352,849144776259719168,0,anonymous_256
849152467770134528,849144776259719168,0,anonymous_257
849151688204312576,849144776259719168,0,anonymous_258
849151250658500608,849144776259719168,0,anonymous_259
849150852585709568,849144776259719168,0,anonymous_260
849150500201037824,849144776259719168,0,anonymous_261
849150357506740224,849144776259719168,0,anonymous_262
849149975946821632,849144776259719168,0,anonymous_263
849149930811736064,849144776259719168,0,anonymous_264
849149903116918784,849144776259719168,0,anonymous_265
849149889623838720,849144776259719168,0,anonymous_266
849149608680972288,849144776259719168,0,anonymous_267
849149399565574144,849144776259719168,0,anonymous_268
849149112993939456,849144776259719168,0,anonymous_269
849148741818884096,849144776259719168,0,anonymous_270
849148710206533632,849144776259719168,0,anonymous_271
849148668259188736,849144776259719168,0,anonymous_272
849148291900207104,849144776259719168,0,anonymous_273
849148285126356992,849144776259719168,0,anonymous_274
849148273394712576,849144776259719168,0,anonymous_275
849148111670956032,849144776259719168,0,anonymous_276
849147829935157248,849144776259719168,0,anonymous_277
849147796229718016,849144776259719168,0,anonymous_278
849147761488515072,849144776259719168,0,anonymous_279
849147641938227200,849144776259719168,0,anonymous_280
849147413004668928,849144776259719168,0,anonymous_281
849147293735411712,849144776259719168,0,anonymous_282
849147269228228608,849144776259719168,0,anonymous_283
849147234893447168,849144776259719168,0,anonymous_284
849147207743832064,849144776259719168,0,anonymous_285
849147130954620928,849144776259719168,0,anonymous_286
849147124038197248,849144776259719168,0,anonymous_287
849146659275669504,849144776259719168,0,anonymous_288
849146592825397248,849144776259719168,0,anonymous_289
849146517722206208,849144776259719168,0,anonymous_290
849146270799155200,849144776259719168,0,anonymous_291
849146145570004992,849144776259719168,0,anonymous_292
849145924941037568,849144776259719168,0,anonymous_293
849145625199378432,849144776259719168,0,anonymous_294
849145567053717504,849144776259719168,0,anonymous_295
849145523978285056,849144776259719168,0,anonymous_296
849145521826656256,849144776259719168,0,anonymous_297
849145331455479808,849144776259719168,0,anonymous_298
849145329547137024,849144776259719168,0,anonymous_299
849145308034498560,849144776259719168,0,anonymous_300
849145255949742080,849144776259719168,0,anonymous_301
849145151083630592,849144776259719168,0,anonymous_302
849145089393926144,849144776259719168,0,anonymous_303
849145072721563648,849144776259719168,0,anonymous_304
849144998666940416,849144776259719168,0,anonymous_305
849144987518287872,849144776259719168,0,anonymous_306
849144883105468416,849144776259719168,0,anonymous_307
849144877963239424,849144776259719168,0,anonymous_308
849144843251073024,849144776259719168,0,anonymous_309
850336788283568128,850333572535914496,0,anonymous_310
850379665306996736,850333572535914496,0,anonymous_311
850393991644418048,850333572535914496,0,anonymous_312
850377329071280128,850333572535914496,0,anonymous_313
850528421881012224,850333572535914496,0,anonymous_314
850363608353693696,850333572535914496,0,anonymous_315
850782059652161536,850333572535914496,0,anonymous_316
850458709595635712,850333572535914496,0,anonymous_317
850377726980636672,850333572535914496,0,anonymous_318
850367566480642048,850333572535914496,0,anonymous_319
850427732165099520,850333572535914496,0,anonymous_320
850351524677136384,850333572535914496,0,anonymous_321
850740743513808896,850333572535914496,0,anonymous_322
850414391145181184,850333572535914496,0,anonymous_323
850448752661848064,850333572535914496,0,anonymous_324
850386865769394176,850333572535914496,0,anonymous_325
850367950582317056,850333572535914496,0,anonymous_326
850492733034831872,850333572535914496,0,anonymous_327
850374962737238016,850333572535914496,0,anonymous_328
850377318665252864,850333572535914496,0,anonymous_329
850338195250192384,850333572535914496,0,anonymous_330
850351276932161536,850333572535914496,0,anonymous_331
850455372250918912,850333572535914496,0,anonymous_332
850357070670868480,850333572535914496,0,anonymous_333
850366638356439040,850333572535914496,0,anonymous_334
850443253048524800,850333572535914496,0,anonymous_335
850677540721225728,850333572535914496,0,anonymous_336
850350280235515904,850333572535914496,0,anonymous_337
850514217434263552,850333572535914496,0,anonymous_338
850427244036018176,850333572535914496,0,anonymous_339
850363307936555008,850333572535914496,0,anonymous_340
850368295572262912,850333572535914496,0,anonymous_341
850489509963628544,850333572535914496,0,anonymous_342
850352580613910528,850333572535914496,0,anonymous_175
850545601502564352,850333572535914496,0,anonymous_343
850531086056570880,850333572535914496,0,anonymous_344
850460841929351168,850333572535914496,0,anonymous_345
850359807634661376,850333572535914496,0,anonymous_346
850341317242609664,850333572535914496,0,anonymous_347
850410550953525248,850333572535914496,0,anonymous_348
850554241869635584,850333572535914496,0,anonymous_349
850343992340471808,850333572535914496,0,anonymous_350
850461539979153408,850333572535914496,0,anonymous_351
850428139813654528,850333572535914496,0,anonymous_352
850336011976556544,850333572535914496,0,anonymous_353
850440886525714432,850333572535914496,0,anonymous_354
850377372385914880,850333572535914496,0,anonymous_355
850533114195660800,850333572535914496,0,anonymous_356
850696790693351424,850333572535914496,0,anonymous_357
850370245982208000,850333572535914496,0,anonymous_358
850334581685444608,850333572535914496,0,anonymous_359
850335851758354432,850333572535914496,0,anonymous_360
850705637432492032,850333572535914496,0,anonymous_361
850337186054631424,850333572535914496,0,anonymous_362
850338653238898688,850333572535914496,0,anonymous_363
850373305378889728,850333572535914496,0,anonymous_4
850586585448034304,850333572535914496,0,anonymous_364
850351321559334912,850333572535914496,0,anonymous_365
850360820882165760,850333572535914496,0,anonymous_366
850424564333109248,850333572535914496,0,anonymous_367
850387591723716608,850333572535914496,0,anonymous_368
850466140564234240,850333572535914496,0,anonymous_5
850356159030583296,850333572535914496,0,anonymous_369
850377025038802944,850333572535914496,0,anonymous_370
850340833467420672,850333572535914496,0,anonymous_371
850359452582551552,850333572535914496,0,anonymous_372
850350701557534720,850333572535914496,0,anonymous_373
850348522889068544,850333572535914496,0,anonymous_374
850365729790722048,850333572535914496,0,anonymous_375
850366016232329216,850333572535914496,0,anonymous_376
850356645939077120,850333572535914496,0,anonymous_377
850379341871624192,850333572535914496,0,anonymous_378
850388860425060352,850333572535914496,0,anonymous_379
850366426540068864,850333572535914496,0,anonymous_380
850565523821690880,850333572535914496,0,anonymous_381
850335359414272000,850333572535914496,0,anonymous_382
850686939103608832,850333572535914496,0,anonymous_383
850346730822529024,850333572535914496,0,anonymous_384
850349160603803648,850333572535914496,0,anonymous_385
850376102006505472,850333572535914496,0,anonymous_386
850449989549608960,850333572535914496,0,anonymous_387
850468691275919360,850333572535914496,0,anonymous_9
850396548727017472,850333572535914496,0,anonymous_388
850346938620928000,850333572535914496,0,anonymous_389
850336363794882560,850333572535914496,0,anonymous_390
850367905204236288,850333572535914496,0,anonymous_391
850345323348324352,850333572535914496,0,anonymous_392
850367687561805824,850333572535914496,0,anonymous_10
850335800893911040,850333572535914496,0,anonymous_393
850352215239688192,850333572535914496,0,anonymous_394
850396353310187520,850333572535914496,0,anonymous_395
850335711291207680,850333572535914496,0,anonymous_396
850411848109314048,850333572535914496,0,anonymous_397
850376607369920512,850333572535914496,0,anonymous_398
850360188754329600,850333572535914496,0,anonymous_399
850405926557421568,850333572535914496,0,anonymous_400
850497201243639808,850333572535914496,0,anonymous_401
850453854802128896,850333572535914496,0,anonymous_402
850423831714045952,850333572535914496,0,anonymous_403
850337657309868032,850333572535914496,0,anonymous_404
850467752842330112,850333572535914496,0,anonymous_405
850571960274866176,850333572535914496,0,anonymous_406
850377787663941632,850333572535914496,0,anonymous_407
850338632728809472,850333572535914496,0,anonymous_408
850452949679710208,850333572535914496,0,anonymous_409
850378127721336832,850333572535914496,0,anonymous_410
850397119378841600,850333572535914496,0,anonymous_411
850334714938503168,850333572535914496,0,anonymous_412
850336321931497472,850333572535914496,0,anonymous_413
850531334112108544,850333572535914496,0,anonymous_414
850352333255004160,850333572535914496,0,anonymous_415
850428782674620416,850333572535914496,0,anonymous_416
850337678340050944,850333572535914496,0,anonymous_417
850337824872304640,850333572535914496,0,anonymous_418
850343446174998528,850333572535914496,0,anonymous_419
850443662509080576,850333572535914496,0,anonymous_420
850339180135763968,850333572535914496,0,anonymous_421
850385301499281408,850333572535914496,0,anonymous_422
850558765011054592,850333572535914496,0,anonymous_423
850373158192402432,850333572535914496,0,anonymous_424
850353890629271552,850333572535914496,0,anonymous_425
850488478299074560,850333572535914496,0,anonymous_426
850491863987519488,850333572535914496,0,anonymous_427
850406103963885568,850333572535914496,0,anonymous_428
850339456313950208,850333572535914496,0,anonymous_429
850393200611262464,850333572535914496,0,anonymous_430
850352147275292672,850333572535914496,0,anonymous_431
850351252915572736,850333572535914496,0,anonymous_432
850341151227789312,850333572535914496,0,anonymous_433
850511855110025216,850333572535914496,0,anonymous_434
850509794704228352,850333572535914496,0,anonymous_435
850356567597760512,850333572535914496,0,anonymous_436
850516230045827072,850333572535914496,0,anonymous_437
850422718650617856,850333572535914496,0,anonymous_438
850353620851752960,850333572535914496,0,anonymous_439
850389337342492672,850333572535914496,0,anonymous_440
850501928018685952,850333572535914496,0,anonymous_441
850337316140920832,850333572535914496,0,anonymous_442
850349143117537280,850333572535914496,0,anonymous_443
850398406472339456,850333572535914496,0,anonymous_444
850347874135265280,850333572535914496,0,anonymous_445
850335698712264704,850333572535914496,0,anonymous_446
850679844140666880,850333572535914496,0,anonymous_447
850352480546422784,850333572535914496,0,anonymous_448
850478579477512192,850333572535914496,0,anonymous_449
850353804365238272,850333572535914496,0,anonymous_450
850387961321476096,850333572535914496,0,anonymous_451
850413566419140608,850333572535914496,0,anonymous_452
850374012362514432,850333572535914496,0,anonymous_453
850343002589380608,850333572535914496,0,anonymous_454
850431739197612032,850333572535914496,0,anonymous_18
850666002815864832,850333572535914496,0,anonymous_455
850374677209993216,850333572535914496,0,anonymous_456
850348229430362112,850333572535914496,0,anonymous_457
850335505128587264,850333572535914496,0,anonymous_458
850414223658299392,850333572535914496,0,anonymous_459
850540969607016448,850333572535914496,0,anonymous_460
850340436346626048,850333572535914496,0,anonymous_461
850350193429983232,850333572535914496,0,anonymous_462
850340690475274240,850333572535914496,0,anonymous_463
850379651520372736,850333572535914496,0,anonymous_464
850363894799446016,850333572535914496,0,anonymous_465
850439581547732992,850333572535914496,0,anonymous_466
850371597835935744,850333572535914496,0,anonymous_467
850468038486835200,850333572535914496,0,anonymous_468
850346025655128064,850333572535914496,0,anonymous_469
850458851862118400,850333572535914496,0,anonymous_470
850336409034514432,850333572535914496,0,anonymous_471
850344063182176256,850333572535914496,0,anonymous_472
850341609761898496,850333572535914496,0,anonymous_473
850411628738867200,850333572535914496,0,anonymous_474
850380432268869632,850333572535914496,0,anonymous_22
850504569905926144,850333572535914496,0,anonymous_475
850513004663902208,850333572535914496,0,anonymous_476
850366591145566208,850333572535914496,0,anonymous_477
850360674777747456,850333572535914496,0,anonymous_478
850399740302905344,850333572535914496,0,anonymous_479
850425709516292096,850333572535914496,0,anonymous_480
850473109186502656,850333572535914496,0,anonymous_481
850401788675186688,850333572535914496,0,anonymous_482
850402888639819776,850333572535914496,0,anonymous_483
850382768898883584,850333572535914496,0,anonymous_484
850524374071296000,850333572535914496,0,anonymous_485
850437890576232448,850333572535914496,0,anonymous_486
850393077864968192,850333572535914496,0,anonymous_487
850380727610785792,850333572535914496,0,anonymous_488
850417425577324544,850333572535914496,0,anonymous_489
850405815999578112,850333572535914496,0,anonymous_490
850529421962481664,850333572535914496,0,anonymous_491
850337754940682240,850333572535914496,0,anonymous_492
850458372402851840,850333572535914496,0,anonymous_493
850572356607238144,850333572535914496,0,anonymous_494
850375207864987648,850333572535914496,0,anonymous_495
850379372578123776,850333572535914496,0,anonymous_496
850334470469287936,850333572535914496,0,anonymous_497
850526681114845184,850333572535914496,0,anonymous_498
850335108309680128,850333572535914496,0,anonymous_499
850388258366377984,850333572535914496,0,anonymous_500
850341112841732096,850333572535914496,0,anonymous_501
850409186378694656,850333572535914496,0,anonymous_502
850343782331666432,850333572535914496,0,anonymous_503
850502665846923264,850333572535914496,0,anonymous_27
850546739165761536,850333572535914496,0,anonymous_504
850424951127642112,850333572535914496,0,anonymous_505
850360343595556864,850333572535914496,0,anonymous_506
850449036867911680,850333572535914496,0,anonymous_507
850539696220516352,850333572535914496,0,anonymous_508
850424137596248064,850333572535914496,0,anonymous_509
852680538926264320,850333572535914496,0,anonymous_510
852525778226958336,850333572535914496,0,anonymous_511
851960239150714880,850333572535914496,0,anonymous_512
851456036368023552,850333572535914496,0,anonymous_513
851375688527433728,850333572535914496,0,anonymous_514
851320688438898688,850333572535914496,0,anonymous_515
851299877346713600,850333572535914496,0,anonymous_516
851255409528778752,850333572535914496,0,anonymous_517
851249533589884928,850333572535914496,0,anonymous_518
851200892472893440,850333572535914496,0,anonymous_519
851186559827288064,850333572535914496,0,anonymous_520
851115285499215872,850333572535914496,0,anonymous_521
850931955868848128,850333572535914496,0,anonymous_522
850902210204577792,850333572535914496,0,anonymous_523
850886084473106432,850333572535914496,0,anonymous_524
850860408537829376,850333572535914496,0,anonymous_525
850852550903345152,850333572535914496,0,anonymous_526
850842838346719232,850333572535914496,0,anonymous_527
850834442041999360,850333572535914496,0,anonymous_528
850816102934491136,850333572535914496,0,anonymous_529
850814258828922880,850333572535914496,0,anonymous_530
850795277741162496,850333572535914496,0,anonymous_531
850794025565081600,850333572535914496,0,anonymous_532
850793931503579136,850333572535914496,0,anonymous_533
850784444155908096,850333572535914496,0,anonymous_534
850783864113049600,850333572535914496,0,anonymous_535
850777051585851392,850333572535914496,0,anonymous_536
850772203935113216,850333572535914496,0,anonymous_537
850752735649464320,850333572535914496,0,anonymous_538
850752267498270720,850333572535914496,0,anonymous_539
850751911997427712,850333572535914496,0,anonymous_540
850751479535333376,850333572535914496,0,anonymous_541
850751245392498688,850333572535914496,0,anonymous_542
850747637070352384,850333572535914496,0,anonymous_543
850747145300738048,850333572535914496,0,anonymous_544
850740490731483136,850333572535914496,0,anonymous_545
850737197363765248,850333572535914496,0,anonymous_546
850735708058923008,850333572535914496,0,anonymous_547
850735441221488640,850333572535914496,0,anonymous_548
850729108141113344,850333572535914496,0,anonymous_549
850728072370413568,850333572535914496,0,anonymous_550
850728057295978496,850333572535914496,0,anonymous_551
850726081141321728,850333572535914496,0,anonymous_552
850722259740352512,850333572535914496,0,anonymous_553
850717606801747968,850333572535914496,0,anonymous_554
850716516228247552,850333572535914496,0,anonymous_555
850714621417795584,850333572535914496,0,anonymous_556
850712012120260608,850333572535914496,0,anonymous_557
850711693365837824,850333572535914496,0,anonymous_558
850711551447138304,850333572535914496,0,anonymous_559
850710680089112576,850333572535914496,0,anonymous_560
850709751436500992,850333572535914496,0,anonymous_561
850709345893527552,850333572535914496,0,anonymous_562
850707866390601728,850333572535914496,0,anonymous_563
850707656117542912,850333572535914496,0,anonymous_564
850703170183471104,850333572535914496,0,anonymous_565
850702521970683904,850333572535914496,0,anonymous_566
850702429331083264,850333572535914496,0,anonymous_567
850696278271037440,850333572535914496,0,anonymous_28
850696270817767424,850333572535914496,0,anonymous_568
850695763759910912,850333572535914496,0,anonymous_569
850695526790115328,850333572535914496,0,anonymous_181
850694891000692736,850333572535914496,0,anonymous_570
850694852559777792,850333572535914496,0,anonymous_571
850692485672304640,850333572535914496,0,anonymous_572
850691577769062400,850333572535914496,0,anonymous_573
850691365461741568,850333572535914496,0,anonymous_574
850686291788402688,850333572535914496,0,anonymous_575
850685541398007808,850333572535914496,0,anonymous_576
850685406454710272,850333572535914496,0,anonymous_577
850684949338259456,850333572535914496,0,anonymous_578
850683852024631296,850333572535914496,0,anonymous_579
850680819056349184,850333572535914496,0,anonymous_580
850677371749507072,850333572535914496,0,anonymous_581
850675280251191296,850333572535914496,0,anonymous_582
850674733590958080,850333572535914496,0,anonymous_583
850673873456693248,850333572535914496,0,anonymous_584
850668582501527552,850333572535914496,0,anonymous_585
850666508883767296,850333572535914496,0,anonymous_586
850666355544268800,850333572535914496,0,anonymous_587
850666313798352896,850333572535914496,0,anonymous_588
850665696551940096,850333572535914496,0,anonymous_589
850664841719230464,850333572535914496,0,anonymous_590
850661755214864384,850333572535914496,0,anonymous_591
850659764971241472,850333572535914496,0,anonymous_592
850658855818276864,850333572535914496,0,anonymous_593
850651842081996800,850333572535914496,0,anonymous_594
850651501215326208,850333572535914496,0,anonymous_595
850649329601847296,850333572535914496,0,anonymous_596
